190,63033,86960,1342,6058,1718
191,715,2262,8533,265,3824
193,3946,4728,6797,4954,1461
194,156,32291,3521,3590,73501
195,32009,7067,8424,96945,56060
196,3930,170289,27793,1862,5356
198,1909,2985,72104,26701,6264
199,181315,1554,715,31973,91261
201,185033,31435,3871,159717,4297
202,46,71327,51834,3668,8533
203,7312,134326,7101,188797,5083
204,26375,72424,77800,691,162082
205,65230,32291,1602,6688,34523
206,3677,6775,89090,5735,55156
207,715,7088,30890,78039,3888
208,6882,130842,327,113345,34405
209,1041,6031,4322,4454,61319
210,5372,30812,1887,2337,3174
211,2674,34540,58492,56060,90353
212,4634,53466,2987,101,1799
213,2493,62799,5425,5615,118198
214,115969,141890,58842,7065,8045
215,100714,8575,265,8533,8638
216,34530,73501,175781,4373,142997
217,3455,139655,49957,59604,86
218,1271,91784,159077,438,173253
219,5068,6291,165075,2611,4849
220,1329,4403,2841,113565,45361
222,1678,3554,51694,94,5284
223,88672,92046,1529,73501,175781
224,8254,5856,96945,2396,102819
225,57843,7311,37382,34326,4912
227,71,3265,88515,1556,74510
228,182749,3991,168174,73501,175781
229,54116,6187,42176,627,3455
230,4342,3455,6885,7312,523
231,116977,3752,106594,7884,68659
232,54276,4743,44864,3590,5450
233,8025,8840,84716,132424,3794
234,73501,82854,175781,4490,467
235,77881,3794,1251,6218,87834
236,5279,79185,117630,8402,116413
237,3500,8402,140162,5450,7053
238,3672,95193,6405,100579,107
239,95858,2081,43919,98491,60487
240,6909,5099,31445,107945,2354
241,3987,5073,138702,3994,4164
242,104303,5889,477,1487,7060
243,27075,3157,7247,1848,173351
246,127152,4453,3327,8954,86504
247,132454,7459,2575,4242,4828
248,34530,73501,128099,175781,4509
249,46976,94,1502,1678,3554
250,6625,58655,73501,147142,175781
251,72489,7008,73741,72601,140133
252,8402,6551,61071,1468,55190
253,64993,5889,3459,842,82527
254,3112,351,2014,55555,92674
255,2539,73501,175781,101423,163653
256,7266,4343,2034,26861,2681
257,4438,140850,2204,86960,114707
258,7247,92348,3674,2050,42761
259,5959,162828,456,26761,3744
260,1196,1210,122886,5540,130842
261,141890,214,58842,72178,48214
262,917,65193,80,6427,26528
263,6427,1009,4109,26777,1654
265,6660,2143,5667,8533,3855
266,3992,214,47894,115969,140627
267,73501,175781,98799,3695,1392
269,5570,49314,6796,143245,8366
270,1947,932,1946,3668,111921
271,2236,569,161032,7382,5601
272,141830,4646,5246,168174,73501
273,2648,1340,2455,6631,5356
274,1993,569,1900,33966,5856
275,2241,73501,111320,175781,142422
276,8402,148956,129,1966,2375
277,2398,8025,80,8840,5099
278,44004,73501,175781,4255,89388
279,5685,3747,49772,40614,160527
280,6187,627,3952,5962,7396
281,84716,132424,138702,129,96945
282,523,92422,5876,2207,4014
283,26322,44204,32460,31086,188675
284,7047,93510,43921,110501,4946
285,39446,97024,8521,22,92
287,70637,91337,8131,4451,159193
288,117133,4210,88515,198,64231
289,2156,34530,80166,67087,6245
290,60753,573,428,102760,44204
291,1609,1076,4438,5416,117107
292,2662,6395,6264,27905,183635
293,4849,47200,6874,139052,4636
294,27539,8402,5135,8921,7050
295,1277,4828,3524,3492,80241
296,4242,26283,68347,308,157407
298,4380,7056,137218,121715,81819
299,37720,5570,72142,87304,2840
300,136778,48214,715,848,36517
301,7179,3987,8327,2607,50796
302,59549,59018,5328,715,8254
303,61289,2951,27683,117133,4946
304,92259,5353,87304,1888,8575
305,1529,93134,82684,927,88672
306,8738,93114,46855,63222,4914
307,50792,4862,91890,6770,7139
308,141810,73501,175781,615,54796
310,73501,175781,6402,115122,27306
311,5771,8019,4849,2327,84189
312,1546,73501,128099,175781,2709
313,2081,588,65261,175387,2080
314,2068,2097,7064,140850,80831
315,117133,39516,132618,4407,2409
316,130842,849,32898,4643,27905
317,140816,49013,1099,1151,7312
318,7396,7459,6285,48883,62250
319,778,31700,7414,4128,3045
320,48872,2186,7924,2182,3731
321,81456,63876,76738,1753,5986
322,3566,36477,8459,569,8532
324,140816,2392,539,1526,1699
325,73501,175781,168174,1194,121372
326,1280,50005,3350,30,26694
327,60161,208,2408,435,3697
328,121253,180263,73488,3663,4105
329,2393,5944,104780,62383,1356
330,2787,43549,62008,5663,27595
331,41627,8952,62208,290,1699
332,2664,170289,5356,5189,3696
333,5073,1934,61628,460,1699
334,111817,32294,62511,173253,26344
335,3951,4506,4034,5272,61262
336,82684,1263,5953,8045,148626
337,7312,523,31437,7938,4329
338,140956,42718,27905,3764,58297
339,8402,129,2962,73501,113225
340,8045,107408,115969,4826,53550
341,8518,715,1937,3462,523
342,74154,4722,7916,73501,175781
343,69069,43560,3672,31030,1007
344,27075,73501,175781,1485,6373
345,145150,892,36477,55069,73501
346,6345,113207,2075,5472,7181
347,922,8327,2940,3094,7217
348,1078,173253,32291,102165,52
349,3256,64231,7368,26344,3275
350,3386,7382,31431,4978,32058
351,58047,4849,6241,80584,1734
352,141810,146986,639,117107,3071
353,839,107462,185033,3763,77798
354,528,1940,3386,5455,5644
355,27075,5452,243,2618,147142
356,87522,50068,140627,96945,3415
357,3046,8402,4828,111680,3590
358,56286,130087,3949,6669,45503
359,27644,65130,96945,4184,25805
360,73501,175781,114180,142056,26375
361,96945,8402,103027,5450,3261
362,4985,3615,166183,71745,1588
363,1111,118784,180777,6935,97168
364,1907,26999,6232,27619,3723
365,4438,81512,74727,2925,2097
366,1972,27491,43932,34330,76054
367,6686,27328,116419,60074,5603
368,2150,6412,128087,157108,720
369,52952,3951,4345,993,3261
370,3868,8387,3268,42718,158721
371,62511,111817,175,159077,6688
372,46976,94,70687,138702,2248
373,1769,26169,61465,73211,2121
374,243,87,1848,1235,2798
376,86892,117133,7017,136012,58297
377,4438,145951,8861,81782,93193
378,1066,3685,32862,101415,175743
379,27618,2807,4580,67197,2808
380,2993,81788,7569,96114,74754
381,2725,3987,32009,7179,2875
382,3257,7713,26693,63033,176419
383,2643,39435,7072,57951,590
384,68597,138036,96861,79695,4901
385,147378,60857,8943,905,1054
386,185435,58492,6684,96861,100226
387,4066,103372,105020,3764,5027
388,6786,4849,6291,128736,219
389,8197,115969,2067,6428,8045
390,73344,6051,44657,99005,4849
391,42,2731,57843,93320,26695
393,5040,32898,704,4339,46855
405,1275,3889,353,60522,185033
406,2332,2166,55069,47970,78836
407,174479,26357,2787,3660,2327
408,1954,8010,45503,6790,26578
409,147,4068,5443,115569,5424
410,2124,243,2709,26198,27075
412,5667,7243,3824,605,5956
413,57243,2152,4123,1679,5941
414,73501,173253,175781,5443,34129
415,5553,132422,350,73501,175781
416,1266,2012,107780,144976,2055
417,73501,175781,8402,182749,168174
418,8025,56837,7179,7312,55555
419,4676,63540,73501,175781,4085
420,117630,1432,26700,7235,64231
421,1551,3674,2899,3345,896
422,88515,22,4056,6335,82667
423,117133,69481,4632,145951,3275
424,1840,42730,58287,34129,101070
425,2388,2927,5856,8424,8921
426,3696,2664,170289,2554,5356
427,63033,903,8588,928,6885
428,290,49314,62250,5563,109723
429,53808,73501,175781,134847,4600
430,7916,5416,2239,4591,8949
431,42,34811,34148,1228,86028
432,2005,146662,7317,44022,720
433,73501,175781,27370,109864,168174
434,4750,155358,2403,3638,85796
435,4952,8447,1924,2408,8169
436,60538,5828,2314,54274,7301
437,73501,175781,5353,5896,2372
438,173253,159077,175,79590,1952
440,6992,8402,121372,96114,8869
441,5363,84950,2918,2469,3071
442,2528,5522,130842,3702,96737
444,3501,4535,26422,148956,3368
445,141810,73501,175781,7085,2350
446,2607,6689,7396,779,100714
448,5856,8532,104337,7493,48214
449,2493,73501,175781,98799,5137
450,1247,1503,5856,36477,73501
451,71033,2732,76091,3554,32799
452,1699,3331,679,3567,5353
453,56060,129428,94070,892,3521
454,55276,8656,3064,54274,508
455,3189,169,63312,71745,6170
456,1833,4849,1545,7368,26344
457,52950,99750,1792,4148,3445
458,6571,26151,4406,152065,4384
459,8016,6016,27708,39435,107462
460,61628,1699,3626,73501,175781
461,2481,46,896,1502,74
464,2741,133195,4800,142074,54274
466,5541,6428,8045,4337,1262
467,73501,175781,182749,168174,8748
468,1542,2805,8402,103221,4831
469,68269,83,7396,59549,27808
470,3525,3774,134808,25905,73501
471,50842,1234,73501,175781,143859
472,27808,32291,308,68135,25887
473,107408,134334,4125,92234,1161
474,101362,45062,7040,6582,3257
475,1860,5632,77800,917,6454
476,5667,8784,3967,73344,92259
477,242,2866,71619,8266,7243
478,102760,2381,79536,5110,7047
479,171763,2126,2956,2332,2881
480,1544,122920,130842,117529,4638
481,100906,22,8831,47,82667
482,7562,26283,7414,4450,6337
484,3672,1017,668,6867,45431
485,97757,117646,62956,26152,33681
486,2799,4740,6702,6124,146986
487,95313,7414,2016,146024,101
488,6837,8964,32799,8327,3436
489,5222,813,2375,59667,68444
490,7449,27555,36276,6163,4770
491,32799,117107,7311,62,703
492,2356,3814,1077,4733,5339
493,42,57843,44204,2731,6291
494,7017,1385,5843,155358,1552
495,2725,121169,6883,55069,71147
496,96945,184349,1457,2751,3893
497,4374,8402,103027,129,5856
499,128197,78034,51694,147196,50802
500,2356,7395,308,3674,32009
501,59118,111817,2712,779,64716
502,4750,7345,187541,1057,31700
504,27905,6264,27156,27660,7812
505,89945,117887,87,131610,569
506,26308,4380,4810,5667,48394
507,64614,4803,3508,3682,5506
508,7312,55276,92259,454,87522
509,4451,838,4921,84847,96945
510,8873,4371,5951,2342,49314
511,49793,773,2504,48161,3008
512,170289,5356,27482,2448,1334
513,8402,103502,54780,1717,79590
514,169912,140816,73501,86922,128099
515,5373,49688,1936,5953,107408
516,3950,50842,7086,60141,4478
517,198,3649,5388,49314,32632
518,993,40966,73501,175781,27370
519,58297,6264,27905,8644,81520
520,63,1027,171695,155589,5499
521,137345,7981,5423,79501,58078
522,6264,2028,168456,5843,67508
523,7938,282,7312,6222,162414
524,58839,62799,48161,95624,2152
526,5112,7396,6241,139052,26347
527,52042,122260,3985,7238,49688
528,569,5644,111795,3138,354
529,4484,408,142507,1933,48214
531,1014,7357,31700,26528,5239
532,5222,60487,99130,4141,66943
533,107723,2366,3439,122926,113348
534,125916,4021,181315,71327,56060
535,1529,3914,3327,97,4776
536,58492,56060,670,6671,408
537,3221,75446,2207,4482,2573
538,59018,32294,605,78116,132424
539,5856,96945,87522,1699,8838
540,78116,3005,1589,6885,32294
541,6264,27905,1909,56921,58297
542,94,1014,4825,7312,44694
543,7050,3909,80241,8402,134393
544,4629,88515,100906,3452,65601
546,62956,164226,70697,43932,32898
547,155358,85796,107962,4750,4951
548,3635,71,79293,7040,63113
549,56286,7060,6856,8535,70334
550,99,115667,26498,1457,47970
551,95170,175397,91488,3988,52435
552,6564,5540,31923,27708,142056
553,25946,54121,39435,3681,6051
555,4898,6314,2227,69306,26344
556,118784,180777,1111,6375,56563
558,8015,2161,26590,71745,175397
562,6268,1945,2155,39381,160644
563,48082,1117,5088,71327,46
564,4291,5156,3200,2772,5560
567,3083,574,26527,5452,43914
568,1529,2239,138396,92243,141513
569,5103,3506,92259,39449,54745
573,190215,8921,290,3071,3404
574,96945,567,140928,4408,56060
575,8934,5298,5222,69644,892
577,90809,108540,1551,158874,6232
579,4298,60832,1617,5880,67508
580,2314,7064,92422,5667,2147
581,118784,180777,87287,97230,27882
583,6807,96945,56060,59118,32291
585,73501,128099,175781,312,8918
586,2953,5458,1011,2339,71268
587,4438,5416,92259,265,6660
588,1566,313,2081,2092,146244
589,1240,120799,164881,6537,27905
590,6617,6422,340,383,1726
592,27311,64231,57843,52831,3275
593,1661,5630,100906,4210,8831
594,175397,1282,1022,1029,2018
595,175397,168366,56152,2081,2092
596,175397,1282,1022,1032,2087
597,4495,2248,5298,2724,4890
599,4962,1008,6429,4951,155358
600,1910,4395,26676,1604,81520
602,118784,180777,1111,6375,56563
605,32294,91628,59018,175,148956
606,5146,5667,72731,4436,30848
608,2383,84392,33893,102760,27674
609,3673,2846,4366,2057,31030
610,130842,31804,62008,159403,5356
611,170289,5356,27905,3932,5478
612,46772,4374,55241,58870,441
613,32799,7190,2172,1685,117107
615,47978,308,7089,73501,175781
616,2142,2096,3615,4174,83132
617,5450,96945,55844,6993,32009
618,56949,7916,184349,2100,276
619,1863,569,5139,8989,73501
626,3646,136838,73501,175781,1057
627,4951,101973,3455,72104,229
628,7382,6187,37720,48883,90738
631,2092,71745,1032,85261,919
632,115969,214,3117,47894,6422
633,3045,159077,8238,91628,173253
634,141830,157110,7266,73501,165343
635,1825,2104,7352,1699,133545
636,109897,59549,128736,5817,71902
637,34530,73501,175781,3120,4509
638,3106,5836,62344,7008,715
639,3422,1825,352,3425,92665
640,7116,4450,44931,2939,3529
645,5028,2725,306,3822,81786
647,49530,64231,8045,49688,1242
648,7573,26504,2949,3623,3635
649,44301,7396,7460,7037,7023
650,5667,154,37736,58492,1951
653,128842,53138,546,95145,122890
656,173253,414,79590,73501,91628
661,709,175397,56152,73854,3400
662,178,3758,127114,6058,89427
663,4831,73501,175781,3658,168174
665,56060,8190,7238,32291,40414
667,502,4750,7345,152591,81520
668,42,3183,56286,106839,166015
670,3783,75446,7318,2022,8458
671,435,2408,2498,4952,3926
673,62956,1223,3054,130520,26510
674,63433,4980,64116,546,75416
678,1358,3919,26303,4450,4009
679,5667,1699,8840,68347,7312
680,63033,72104,8861,3503,1515
685,52952,2360,1942,219,34540
688,8045,53550,5720,26236,72178
691,26375,59220,8402,2496,4495
692,27905,58297,127323,748,1591
694,706,5521,8937,117107,31
695,5363,5564,1805,51927,2267
697,3436,1554,4920,27627,2732
698,163645,1272,1939,27816,49688
700,8376,126548,111800,161922,441
703,2172,3916,8601,3286,5843
704,3444,63222,4580,990,1681
706,3916,694,6689,5267,8937
707,54274,7018,2881,2332,4450
708,5532,3909,8402,6551,129
709,661,60487,3398,56152,720
710,158022,73501,86922,175781,2962
711,1016,6170,2046,2099,3672
714,8025,26554,3987,103384,7179
715,2919,199,27721,8459,82167
718,130444,27537,158388,6645,2054
719,1265,34530,73501,175781,151317
720,117511,138835,27619,73501,124404
722,118784,180777,1111,6375,56563
724,32799,43904,2548,161830,50796
725,34530,37477,1440,4373,8025
726,33310,5425,3147,848,3641
728,4267,59667,88672,92046,103221
731,137345,42,1221,26704,99750
733,155358,4951,1370,37733,5880
735,2747,48872,116668,62008,139157
736,37853,155358,8481,85796,88744
737,27905,1676,7810,93040,130842
741,136449,84187,151781,3661,6656
742,2867,174479,1991,26887,74452
743,4125,1517,94777,3754,72129
745,60487,2080,8402,138702,95858
747,2385,73501,128099,175781,8918
748,170289,127096,2528,1374,54771
750,7560,1272,107408,4349,93040
757,102088,7486,26713,4144,147002
759,5483,363,127164,4217,86504
760,5899,946,174055,32892,7238
761,79590,107723,113348,26344,4750
762,5334,73501,175781,43558,2383
764,6939,372,27826,46976,123
765,4849,2967,71899,103609,1812
766,8011,2928,69516,6571,4384
773,7265,80,8645,51694,74688
775,180263,3832,2550,4792,1076
778,319,2332,3581,168266,7414
779,4380,32294,46,6713,26391
780,135567,130842,6264,8644,101076
781,1859,5667,2226,79798,2630
782,528,3455,217,3138,3546
783,5472,2092,48,1022,2565
784,116413,73501,175781,49286,148888
785,7150,414,73501,173253,175781
786,117133,7076,72424,145,1805
788,124851,8800,27537,5478,2681
790,2725,4046,85,381,2906
795,26344,58297,91535,3029,95473
798,139157,67168,48872,311,50613
799,6412,3671,7357,26649,314
800,6550,2041,575,4386,26504
801,3020,265,195,6789,7179
802,96975,96945,74754,86817,115667
803,4782,144,128197,55267,103606
804,456,4849,2419,8019,5293
805,8593,110826,998,62250,25963
806,1826,3672,6889,108090,1028
808,4339,39435,2642,163072,69644
809,2161,43560,175397,7247,27075
810,73501,175781,6319,489,168174
813,168174,5784,4558,1468,2247
818,1695,3224,55069,5993,39516
823,34330,112512,3331,7223,7396
824,596,8015,160573,558,3345
828,78116,173253,8169,6345,80241
829,467,109971,182749,8748,927
830,7926,43871,27592,66943,31590
832,3071,441,7026,3253,141816
833,31445,5363,7340,7320,5963
835,155358,2625,61818,31696,85796
836,46574,43560,27075,243,4681
837,84847,5889,2732,5856,55190
838,60522,2475,353,4885,117133
839,95858,1013,27706,60141,73501
840,1331,2868,3833,139655,160571
841,12,168174,73501,94478,175781
842,73344,55069,3824,2147,2314
848,130842,316,1129,7569,101076
849,111817,62511,175,334,75446
851,5450,136838,96945,140816,3361
852,2023,1221,2332,7047,64231
858,36850,2273,26547,876,6686
861,1783,5893,161127,5424,6953
866,173619,4675,47736,96861,1963
867,8593,4345,64231,160440,6885
869,8578,73501,175781,2239,429
870,57843,493,2332,6051,86644
875,36850,861,2379,2383,26547
876,4645,39446,6335,27604,40478
879,66,127323,1037,32554,8870
880,7161,8838,3674,26662,3257
881,81562,3455,94919,3250,69904
882,160573,35015,33681,1547,2068
885,2956,1910,6800,158721,20
886,60487,4519,3345,1826,4366
888,5673,46,6342,2171,92665
889,1986,1985,5476,1982,1983
891,73501,175781,103027,56837,128594
892,8582,4339,160422,8684,61406
893,48214,461,8933,2894,49524
896,920,3117,976,26236,8197
897,951,32009,195,7121,25850
898,25937,3606,6732,3599,2874
899,2732,91261,3536,1947,1066
900,935,6345,44974,206,6785
901,132424,59018,91261,605,8459
902,6885,928,427,158783,63033
903,1086,171917,3445,2183,931
904,148956,3046,4644,173253,79590
905,62344,51666,55391,2419,4703
906,7050,7049,1066,7053,935
907,155358,134246,928,52831,113348
908,96945,3531,113225,8402,46
909,4291,5110,7093,1503,59814
910,3102,8402,933,147196,892
911,6596,83969,617,4862,71902
912,1284,1252,942,4238,1260
913,7086,46062,61123,96945,3307
914,937,56837,8402,7,129
915,8402,915,103221,6183,73501
916,262,6319,5099,6427,132454
917,6202,5667,6291,2908,3967
918,631,7247,2033,8713,71745
919,897,3117,26236,8197,5373
920,73501,175781,168174,121372,2375
921,6273,28,109383,347,79251
922,3788,1212,25940,6918,26002
923,1019,166635,5410,1214,164179
924,4801,943,3546,4420,5112
926,88672,92046,3473,73501,175781
927,27317,1086,26317,63033,4436
928,5953,25927,1272,5690,49688
929,7335,25927,929,4278,2206
930,1086,6952,5418,2204,2187
931,32799,3668,8327,270,132424
932,2204,1086,2187,6228,2181
933,27523,37729,287,489,59667
934,6345,3398,6568,56805,32620
935,132660,4141,5298,5222,892
936,915,4356,7834,8402,2070
937,935,4474,6183,56805,918
938,8167,25946,27708,57951,53138
940,8167,9004,57502,103233,4519
941,7728,1284,130482,6885,1252
942,265,8254,180031,617,2894
943,6448,8718,5969,91976,27837
944,1066,7053,7050,7049,907
945,72178,6542,760,1927,174055
946,8402,3096,4495,30825,73501
947,3871,469,85,4189,7139
948,2104,177615,3010,3455,211
949,7834,7833,7831,109241,7835
950,8302,128197,2581,8402,898
951,720,73501,175781,173253,95543
952,7131,1211,1835,185033,7147
953,54121,2419,47978,3794,96728
954,951,8402,4740,892,73431
955,33201,7366,59985,58806,109596
956,5994,6051,55280,59549,73344
959,1902,48560,81512,165551,2988
961,56805,6345,32620,5472,26555
963,2204,7040,31431,8025,45062
965,6731,58332,3024,6395,5356
968,970,53355,8402,31925,4795
969,91261,103027,969,96945,932
970,3456,1699,61628,6382,3331
971,3590,73501,175781,41527,32291
973,2941,31116,897,1183,5373
976,46559,7088,26048,8943,57528
979,3711,1961,2731,105121,153408
981,4243,3870,7371,6452,7312
982,4357,8270,134041,988,67618
984,6427,3672,6232,1028,3615
986,2269,25805,32009,78039,78116
987,7620,4012,984,73501,175781
988,63222,27705,704,46855,4200
990,47894,64197,64501,214,4917
991,1960,58306,82527,34523,109897
993,166946,7767,3,4772,6464
994,64231,3275,62250,36529,2881
996,1515,99728,8593,8912,1036
998,3966,4298,1252,4848,164
999,1337,36529,454,5876,54274
1003,6506,116419,4224,58297,51545
1004,6559,2042,2082,86922,5292
1005,3252,43908,4438,2419,31431
1006,2016,26198,43560,2042,3672
1007,58842,4962,26649,32515,3494
1008,2161,3672,7247,1007,26510
1009,2051,45517,7247,47721,73501
1010,2015,1848,2043,95843,5458
1011,3189,4109,6427,4683,26777
1012,8402,1016,4828,7131,2059
1013,31700,4825,1888,5103,32291
1014,2057,2846,3673,3674,8807
1015,73501,175781,1007,44225,2052
1016,3673,2899,3672,2141,71745
1017,27731,136503,3674,6951,1661
1018,62383,34405,94262,924,3927
1019,111146,26778,2042,73501,86922
1020,2042,1007,1016,26198,30793
1021,63239,2096,596,1032,2080
1022,31193,3287,175397,3034,1282
1023,1032,2018,175397,2087,1282
1024,175397,596,2096,1022,173351
1025,5499,520,4000,1726,208
1027,7247,26510,175397,3672,6316
1028,2018,108540,2102,594,1282
1029,66915,172825,4990,175387,2099
1030,36397,126430,1262,5109,125974
1031,2087,175397,1282,1022,596
1032,108540,3743,577,90809,170939
1033,481,22,7362,51357,3863
1034,2565,5177,43560,91261,7080
1035,52831,165,62394,112727,26344
1036,66,158956,4966,170289,86835
1037,5112,7396,44555,111817,78116
1040,209,79798,6918,4117,27826
1041,4012,87522,168174,56788,59814
1042,55069,27317,86817,469,56607
1043,65193,7088,30890,65037,143031
1046,149612,6286,1729,3810,26614
1047,1387,2370,39435,172637,3827
1049,6598,6963,76054,26578,118784
1050,55205,7312,4342,5083,6850
1051,3568,4451,5667,159193,4132
1053,162414,3980,62799,3655,4
1054,86960,6909,1729,4965,6582
1055,8125,1515,2596,96084,111817
1056,69604,7049,80864,80241,26429
1057,103027,46,3554,65130,3598
1059,4452,7414,45501,83910,27695
1060,51937,97470,42632,4893,61692
1061,175397,81847,60365,3287,107
1064,7053,945,7050,7049,907
1066,4298,2726,3683,8600,34530
1068,2161,175397,30793,2152,7247
1073,4720,5416,180263,1327,2565
1076,3814,4733,1963,492,2356
1077,4733,1963,348,3814,2356
1078,1425,6807,6572,98799,117630
1079,6807,2788,6104,6225,6609
1080,1312,95873,46976,5529,56908
1081,8391,48214,55946,7178,33672
1082,173253,6345,3870,3398,40946
1083,7459,5521,5888,2332,62250
1084,105954,4021,97938,172637,2966
1085,2183,2186,7116,3529,53466
1086,7055,8502,32799,3967,6545
1088,2178,55805,40732,79536,50
1089,8045,115969,1263,4008,7065
1090,73501,175781,80241,141816,6852
1091,4383,942,1086,44759,4056
1092,4757,76763,3478,2866,4642
1093,85,5899,27627,76054,114184
1094,82378,71453,3173,34330,5447
1095,2074,1696,62799,26562,961
1096,2038,103042,2408,60161,8677
1097,8492,140816,95839,147374,1654
1099,3259,79185,4438,1101,4265
1100,1100,5541,91261,103221,95207
1101,31700,902,8840,6159,7312
1103,1945,26528,4810,8362,562
